gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1584375214	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15642	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	MTW:SARINA INLET:STH,#2		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-21.4166	149.3207					0.0	0.0	2000-01-01T00:00:00Z			2000	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15642				CC_BY_4_0					2019-09-20T20:33:16.375Z		COORDINATE_PRECISION_INVALID
1584375213	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15615	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	MTW:SALONIKA BEACH		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-21.3222	149.2926					0.0	0.0	1993-01-01T00:00:00Z			1993	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15615				CC_BY_4_0					2019-09-20T20:33:12.200Z		COORDINATE_PRECISION_INVALID
1584375212	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15626	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	MTW:SARINA BEACH		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-21.3852	149.3128					0.0	0.0	2001-01-01T00:00:00Z			2001	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15626				CC_BY_4_0					2019-09-20T23:00:40.062Z		COORDINATE_PRECISION_INVALID
1584375211	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15613	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	MTW:SALONIKA BEACH		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-21.3222	149.2926					0.0	0.0	1997-01-01T00:00:00Z			1997	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15613				CC_BY_4_0					2019-09-20T23:00:39.719Z		COORDINATE_PRECISION_INVALID
1584375210	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15606	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	MTW:RABBIT ISLAND:TUGGS POINT		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-20.8545	148.9141					0.0	0.0	2000-01-01T00:00:00Z			2000	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15606				CC_BY_4_0					2019-09-20T20:33:11.418Z		COORDINATE_PRECISION_INVALID
1584375209	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15621	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	MTW:SARINA BEACH		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-21.3859	149.3127					0.0	0.0	1998-01-01T00:00:00Z			1998	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15621				CC_BY_4_0					2019-09-20T23:00:39.136Z		COORDINATE_PRECISION_INVALID
1584375208	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15619	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	MTW:SALONIKA BEACH		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-21.3222	149.2926					0.0	0.0	1997-01-01T00:00:00Z			1997	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15619				CC_BY_4_0					2019-09-20T20:33:19.467Z		COORDINATE_PRECISION_INVALID
1584375207	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15592	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Eretmochelys	Eretmochelys imbricata		SPECIES	Eretmochelys imbricata (Linnaeus, 1766)	Eretmochelys imbricata		AU	MTW:RABBIT ISLAND (NW CORNER)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-20.8317	148.8902					0.0	0.0	2001-01-01T00:00:00Z			2001	8841716	8841716	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15592				CC_BY_4_0					2019-09-20T20:16:34.639Z		COORDINATE_PRECISION_INVALID
1584375206	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15607	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	MTW:RABBIT ISLAND:TUGS POINT B		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-20.8545	148.9141					0.0	0.0	2001-01-01T00:00:00Z			2001	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15607				CC_BY_4_0					2019-09-20T23:00:41.782Z		COORDINATE_PRECISION_INVALID
1584375205	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15590	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	MTW:RABBIT ISLAND (NW CORNER)		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-20.8317	148.8902					0.0	0.0	2001-01-01T00:00:00Z			2001	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15590				CC_BY_4_0					2019-09-20T23:00:40.578Z		COORDINATE_PRECISION_INVALID
1584375204	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15595	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	MTW:RABBIT ISLAND:MIDEAST BEAC		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-20.8394	148.9049					0.0	0.0	2000-01-01T00:00:00Z			2000	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15595				CC_BY_4_0					2019-09-20T20:33:13.624Z		COORDINATE_PRECISION_INVALID
1584375203	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15609	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	MTW:SALONIKA BEACH		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-21.3222	149.2926					0.0	0.0	1993-01-01T00:00:00Z			1993	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15609				CC_BY_4_0					2019-09-20T23:00:39.706Z		COORDINATE_PRECISION_INVALID
1584375202	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15651	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	MTW:SEAFORTH BEACH		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-20.8797	148.9544					0.0	0.0	2000-01-01T00:00:00Z			2000	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15651				CC_BY_4_0					2019-09-20T20:33:12.237Z		COORDINATE_PRECISION_INVALID
1584375201	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15658	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	MTW:SMALLEYS BEACH		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-20.915	149.0166					0.0	0.0	1995-01-01T00:00:00Z			1995	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15658				CC_BY_4_0					2019-09-20T23:00:39.169Z		COORDINATE_PRECISION_INVALID
1584375200	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15630	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	MTW:SARINA BEACH		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-21.3859	149.3127					0.0	0.0	1998-01-01T00:00:00Z			1998	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15630				CC_BY_4_0					2019-09-20T20:33:14.066Z		COORDINATE_PRECISION_INVALID
1584375199	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15603	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	MTW:RABBIT ISLAND:SE BEACH		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-20.8448	148.9059					0.0	0.0	2000-01-01T00:00:00Z			2000	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15603				CC_BY_4_0					2019-09-20T20:33:11.418Z		COORDINATE_PRECISION_INVALID
1584375198	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15599	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	MTW:RABBIT ISLAND:NE BEACH		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-20.8315	148.9012					0.0	0.0	2000-01-01T00:00:00Z			2000	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15599				CC_BY_4_0					2019-09-20T20:33:13.456Z		COORDINATE_PRECISION_INVALID
1584375197	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15560	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	MTW:NEWRY ISLAND:RESORT BEACH		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-20.8543	148.9275					0.0	0.0	2000-01-01T00:00:00Z			2000	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15560				CC_BY_4_0					2019-09-20T20:33:11.415Z		COORDINATE_PRECISION_INVALID
1584375196	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15602	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	MTW:RABBIT ISLAND:SE BEACH		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-20.8448	148.9059					0.0	0.0	2001-01-01T00:00:00Z			2001	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15602				CC_BY_4_0					2019-09-20T23:00:39.014Z		COORDINATE_PRECISION_INVALID
1584375195	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15581	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	MTW:RABBIT IS		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-20.8302	148.8918					0.0	0.0	1997-01-01T00:00:00Z			1997	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15581				CC_BY_4_0					2019-09-20T20:33:11.416Z		COORDINATE_PRECISION_INVALID
1584375194	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15575	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	MTW:RABBIT IS		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-20.8302	148.8918					0.0	0.0	1959-01-01T00:00:00Z			1959	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15575				CC_BY_4_0					2019-09-20T20:33:11.415Z		COORDINATE_PRECISION_INVALID
1584375193	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15576	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	MTW:RABBIT IS		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-20.8302	148.8918					0.0	0.0	1971-01-01T00:00:00Z			1971	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15576				CC_BY_4_0					2019-09-20T20:33:15.960Z		COORDINATE_PRECISION_INVALID
1584375192	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15584	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Eretmochelys	Eretmochelys imbricata		SPECIES	Eretmochelys imbricata (Linnaeus, 1766)	Eretmochelys imbricata		AU	MTW:RABBIT IS		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-20.8302	148.8918					0.0	0.0	1959-01-01T00:00:00Z			1959	8841716	8841716	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15584				CC_BY_4_0					2019-09-20T20:16:34.254Z		COORDINATE_PRECISION_INVALID
1584375191	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15614	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Natator	Natator depressus		SPECIES	Natator depressus (Garman, 1880)	Natator depressus		AU	MTW:SALONIKA BEACH		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-21.3222	149.2926					0.0	0.0	1998-01-01T00:00:00Z			1998	2442173	2442173	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15614				CC_BY_4_0					2019-09-20T23:00:39.684Z		COORDINATE_PRECISION_INVALID
1584375190	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15604	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Eretmochelys	Eretmochelys imbricata		SPECIES	Eretmochelys imbricata (Linnaeus, 1766)	Eretmochelys imbricata		AU	MTW:RABBIT ISLAND:SE BEACH		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-20.8448	148.9059					0.0	0.0	2001-01-01T00:00:00Z			2001	8841716	8841716	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15604				CC_BY_4_0					2019-09-20T20:16:34.650Z		COORDINATE_PRECISION_INVALID
1584375189	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15616	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	Lepidochelys olivacea		SPECIES	Lepidochelys olivacea (Eschscholtz, 1829)	Lepidochelys olivacea		AU	MTW:SALONIKA BEACH		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-21.3222	149.2926					0.0	0.0	1994-01-01T00:00:00Z			1994	2442153	2442153	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15616				CC_BY_4_0					2019-09-20T20:33:12.769Z		COORDINATE_PRECISION_INVALID
1584375188	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.15608	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Eretmochelys	Eretmochelys imbricata		SPECIES	Eretmochelys imbricata (Linnaeus, 1766)	Eretmochelys imbricata		AU	MTW:RABBIT ISLAND:TUGS POINT B		present		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-20.8545	148.9141					0.0	0.0	2001-01-01T00:00:00Z			2001	8841716	8841716	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	15608				CC_BY_4_0					2019-09-20T20:16:34.043Z		COORDINATE_PRECISION_INVALID
