,ID,scientific name,date,coordinates
2214,1584375992,Eretmochelys imbricata,2005-01-01T00:00:00Z,"142.4914,-10.6969"
2215,1584375991,Natator depressus,2000-01-01T00:00:00Z,"149.8473,-21.9953"
2216,1584375990,Lepidochelys olivacea,2005-01-01T00:00:00Z,"142.4455,-10.7162"
2217,1584375989,Natator depressus,2005-01-01T00:00:00Z,"142.5129,-10.7001"
2218,1584375988,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.8455,-21.9868"
2219,1584375987,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.0703,-20.9656"
2220,1584375986,Natator depressus,2000-01-01T00:00:00Z,"149.8205,-21.4353"
2221,1584375985,Eretmochelys imbricata,2005-01-01T00:00:00Z,"142.4415,-10.7131"
2222,1584375984,Eretmochelys imbricata,2005-01-01T00:00:00Z,"142.5004,-10.7143"
2223,1584375983,Natator depressus,2001-01-01T00:00:00Z,"149.6525,-21.9333"
2224,1584375982,Natator depressus,2000-01-01T00:00:00Z,"149.6599,-21.3772"
2225,1584375981,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.8454,-21.9909"
2226,1584375980,Eretmochelys imbricata,2005-01-01T00:00:00Z,"142.4595,-10.7196"
2227,1584375979,Lepidochelys olivacea,2005-01-01T00:00:00Z,"142.4415,-10.7131"
2228,1584375978,Lepidochelys olivacea,2001-01-01T00:00:00Z,"150.0344,-22.1128"
2229,1584375977,Lepidochelys olivacea,2001-01-01T00:00:00Z,"150.0211,-22.1105"
2230,1584375976,Natator depressus,2000-01-01T00:00:00Z,"149.7949,-21.824"
2231,1584375975,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.7909,-11.1338"
2232,1584375974,Lepidochelys olivacea,2005-01-01T00:00:00Z,"142.4914,-10.6969"
2233,1584375973,Natator depressus,2001-01-01T00:00:00Z,"149.6513,-21.9361"
2234,1584375972,Eretmochelys imbricata,2005-01-01T00:00:00Z,"142.5115,-10.7066"
2235,1584375971,Natator depressus,2001-01-01T00:00:00Z,"150.0344,-22.1128"
2236,1584375970,Eretmochelys imbricata,2005-01-01T00:00:00Z,"142.5115,-10.7066"
2237,1584375969,Natator depressus,2000-01-01T00:00:00Z,"149.8052,-21.8408"
2238,1584375968,Eretmochelys imbricata,2005-01-01T00:00:00Z,"142.4881,-10.7078"
2239,1584375967,Lepidochelys olivacea,2005-01-01T00:00:00Z,"142.5115,-10.7066"
2240,1584375966,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.2964,-21.3382"
2241,1584375965,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.7993,-21.824"
2242,1584375964,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.6629,-21.3088"
2243,1584375963,Lepidochelys olivacea,2005-01-01T00:00:00Z,"142.5129,-10.7001"
2244,1584375962,Natator depressus,2000-01-01T00:00:00Z,"149.6513,-21.9361"
2245,1584375961,Natator depressus,2001-01-01T00:00:00Z,"150.244,-21.6563"
2246,1584375960,Eretmochelys imbricata,2005-01-01T00:00:00Z,"142.5129,-10.7001"
2247,1584375959,Eretmochelys imbricata,2005-01-01T00:00:00Z,"142.4415,-10.7131"
2248,1584375958,Natator depressus,2000-01-01T00:00:00Z,"149.6525,-21.9333"
2249,1584375957,Eretmochelys imbricata,2005-01-01T00:00:00Z,"142.4083,-10.7153"
2250,1584375956,Natator depressus,1999-01-01T00:00:00Z,"143.4106,-12.5967"
2251,1584375955,Eretmochelys imbricata,2005-01-01T00:00:00Z,"142.4881,-10.7078"
2252,1584375954,Natator depressus,2005-01-01T00:00:00Z,"142.4595,-10.7196"
2253,1584375953,Natator depressus,2005-01-01T00:00:00Z,"142.5115,-10.7066"
2254,1584375952,Lepidochelys olivacea,2005-01-01T00:00:00Z,"142.4595,-10.7196"
2255,1584375951,Natator depressus,2005-01-01T00:00:00Z,"142.4914,-10.6969"
2256,1584375950,Natator depressus,2001-01-01T00:00:00Z,"150.2546,-21.5225"
2257,1584375949,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.6728,-21.358"
2258,1584375948,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.2495,-21.5229"
2259,1584375947,Eretmochelys imbricata,2005-01-01T00:00:00Z,"142.4455,-10.7162"
2260,1584375946,Natator depressus,2001-01-01T00:00:00Z,"150.3033,-21.744"
2261,1584375945,Lepidochelys olivacea,2005-01-01T00:00:00Z,"142.5004,-10.7143"
2262,1584375944,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.29399999999998,-21.67"
2263,1584375943,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.1012,-20.6785"
2264,1584375942,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.2544,-10.7377"
2265,1584375941,Lepidochelys olivacea,2005-01-01T00:00:00Z,"142.4881,-10.7078"
2266,1584375940,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.244,-21.6563"
2267,1584375939,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.8052,-21.8408"
2268,1584375938,Natator depressus,2000-01-01T00:00:00Z,"149.7972,-21.8345"
2269,1584375937,Natator depressus,2001-01-01T00:00:00Z,"150.2535,-21.5266"
2270,1584375936,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.2964,-21.3382"
2271,1584375935,Natator depressus,2005-01-01T00:00:00Z,"142.4455,-10.7162"
2272,1584375934,Natator depressus,2001-01-01T00:00:00Z,"149.2964,-21.3382"
2273,1584375933,Natator depressus,2005-01-01T00:00:00Z,"142.4881,-10.7078"
2274,1584375932,Natator depressus,2001-01-01T00:00:00Z,"150.2443,-21.5192"
2275,1584375931,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.5981,-22.1475"
2276,1584375930,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.7972,-21.8345"
2277,1584375929,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.6728,-21.358"
2278,1584375928,Lepidochelys olivacea,1999-01-01T00:00:00Z,"143.4106,-12.5967"
2279,1584375927,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.3521,-21.7331"
2280,1584375926,Natator depressus,1999-01-01T00:00:00Z,"142.7909,-11.1338"
2281,1584375925,Natator depressus,2000-01-01T00:00:00Z,"149.5981,-22.1475"
2282,1584375924,Natator depressus,2005-01-01T00:00:00Z,"142.4415,-10.7131"
2283,1584375923,Natator depressus,2000-01-01T00:00:00Z,"149.6728,-21.358"
2284,1584375922,Natator depressus,2001-01-01T00:00:00Z,"150.2593,-21.5256"
2285,1584375921,Natator depressus,2000-01-01T00:00:00Z,"149.1012,-20.6785"
2286,1584375920,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.2788,-21.6788"
2287,1584375919,Natator depressus,2001-01-01T00:00:00Z,"149.6728,-21.358"
2288,1584375918,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.2443,-21.5192"
2289,1584375917,Natator depressus,1999-01-01T00:00:00Z,"142.2544,-10.7377"
2290,1584375916,Chelonia mydas,2001-01-01T00:00:00Z,"150.3033,-21.744"
2291,1584375915,Natator depressus,2001-01-01T00:00:00Z,"150.3184,-21.7428"
2292,1584375914,Chelonia mydas,2001-01-01T00:00:00Z,"150.2495,-21.5229"
2293,1584375913,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.2209,-21.6559"
2294,1584375912,Caretta caretta,2001-01-01T00:00:00Z,"150.3033,-21.744"
2295,1584375911,Caretta caretta,2001-01-01T00:00:00Z,"150.3521,-21.7331"
2296,1584375910,Natator depressus,2000-01-01T00:00:00Z,"149.7991,-21.8268"
2297,1584375909,Natator depressus,2000-01-01T00:00:00Z,"149.0965,-20.683000000000003"
2298,1584375908,Eretmochelys imbricata,2005-01-01T00:00:00Z,"142.5004,-10.7143"
2299,1584375907,Chelonia mydas,2001-01-01T00:00:00Z,"150.2593,-21.5256"
2300,1584375906,Natator depressus,2000-01-01T00:00:00Z,"149.2964,-21.3382"
2301,1584375905,Chelonia mydas,2001-01-01T00:00:00Z,"150.244,-21.6563"
2302,1584375904,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.3385,-21.6538"
2303,1584375903,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.0965,-20.683000000000003"
2304,1584375902,Natator depressus,2001-01-01T00:00:00Z,"150.29399999999998,-21.67"
2305,1584375901,Natator depressus,2001-01-01T00:00:00Z,"150.2745,-21.6853"
2306,1584375900,Natator depressus,2000-01-01T00:00:00Z,"149.6629,-21.3088"
2307,1584375899,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.3033,-21.744"
2308,1584375898,Natator depressus,2001-01-01T00:00:00Z,"150.2995,-21.7464"
2309,1584375897,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.3424,-21.6767"
2310,1584375896,Natator depressus,2001-01-01T00:00:00Z,"150.3263,-21.6655"
2311,1584375895,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.2863,-21.6853"
2312,1584375894,Lepidochelys olivacea,1999-01-01T00:00:00Z,"143.2886,-12.5152"
2313,1584375893,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.2288,-21.6535"
2314,1584375892,Natator depressus,2001-01-01T00:00:00Z,"150.3595,-21.7321"
2315,1584375891,Natator depressus,2001-01-01T00:00:00Z,"150.2942,-21.6748"
2316,1584375890,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.2233,-21.6593"
2317,1584375889,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.7949,-21.824"
2318,1584375888,Natator depressus,2001-01-01T00:00:00Z,"150.2495,-21.5229"
2319,1584375887,Chelonia mydas,2001-01-01T00:00:00Z,"150.2788,-21.6788"
2320,1584375886,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.2535,-21.5266"
2321,1584375885,Chelonia mydas,2001-01-01T00:00:00Z,"150.2535,-21.5266"
2322,1584375884,Natator depressus,2001-01-01T00:00:00Z,"150.3385,-21.6538"
2323,1584375883,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.7991,-21.8268"
2324,1584375882,Natator depressus,2000-01-01T00:00:00Z,"149.8995,-21.0155"
2325,1584375881,Chelonia mydas,2001-01-01T00:00:00Z,"150.3184,-21.7428"
2326,1584375880,Chelonia mydas,2001-01-01T00:00:00Z,"150.3521,-21.7331"
2327,1584375879,Chelonia mydas,2001-01-01T00:00:00Z,"150.3263,-21.6655"
2328,1584375878,Natator depressus,2001-01-01T00:00:00Z,"150.2209,-21.6559"
2329,1584375877,Natator depressus,2001-01-01T00:00:00Z,"150.268,-21.6765"
2330,1584375876,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.3595,-21.7321"
2331,1584375875,Natator depressus,2001-01-01T00:00:00Z,"150.2948,-21.6741"
2332,1584375874,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.2884,-21.7495"
2333,1584375873,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.2593,-21.5256"
2334,1584375872,Lepidochelys olivacea,1974-01-01T00:00:00Z,"149.9,-21.0167"
2335,1584375871,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.2995,-21.7464"
2336,1584375870,Natator depressus,2001-01-01T00:00:00Z,"150.3144,-21.7364"
2337,1584375869,Natator depressus,2001-01-01T00:00:00Z,"149.8995,-21.0155"
2338,1584375868,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.2546,-21.5225"
2339,1584375867,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.2745,-21.6853"
2340,1584375866,Natator depressus,2001-01-01T00:00:00Z,"150.2469,-21.6199"
2341,1584375865,Natator depressus,2001-01-01T00:00:00Z,"150.2788,-21.6788"
2342,1584375864,Chelonia mydas,2001-01-01T00:00:00Z,"149.8995,-21.0155"
2343,1584375863,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.32399999999998,-21.7698"
2344,1584375862,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.2743,-21.685"
2345,1584375861,Chelonia mydas,2001-01-01T00:00:00Z,"150.2546,-21.5225"
2346,1584375860,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.268,-21.6765"
2347,1584375859,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.2948,-21.6741"
2348,1584375858,Natator depressus,1999-01-01T00:00:00Z,"143.2886,-12.5152"
2349,1584375857,Natator depressus,1999-01-01T00:00:00Z,"142.8178,-11.2925"
2350,1584375856,Natator depressus,2001-01-01T00:00:00Z,"150.2258,-21.6527"
2351,1584375855,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.3351,-21.6698"
2352,1584375854,Natator depressus,2000-01-01T00:00:00Z,"149.1648,-21.0029"
2353,1584375853,Chelonia mydas,2001-01-01T00:00:00Z,"150.3595,-21.7321"
2354,1584375852,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.2869,-22.2333"
2355,1584375851,Natator depressus,2001-01-01T00:00:00Z,"150.2288,-21.6535"
2356,1584375850,Natator depressus,1999-01-01T00:00:00Z,"143.2703,-12.4986"
2357,1584375849,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.3184,-21.7428"
2358,1584375848,Natator depressus,2001-01-01T00:00:00Z,"150.3225,-21.6595"
2359,1584375847,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.1648,-21.0029"
2360,1584375846,Natator depressus,2000-01-01T00:00:00Z,"148.9323,-20.8501"
2361,1584375845,Natator depressus,2001-01-01T00:00:00Z,"150.3424,-21.6767"
2362,1584375844,Chelonia mydas,2001-01-01T00:00:00Z,"150.3351,-21.6698"
2363,1584375843,Natator depressus,1999-01-01T00:00:00Z,"143.0917,-12.1734"
2364,1584375842,Natator depressus,2001-01-01T00:00:00Z,"150.2743,-21.685"
2365,1584375841,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.9119,-21.0252"
2366,1584375840,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.2942,-21.6748"
2367,1584375839,Natator depressus,2001-01-01T00:00:00Z,"150.3521,-21.7331"
2368,1584375838,Natator depressus,2000-01-01T00:00:00Z,"149.9285,-21.497"
2369,1584375837,Natator depressus,2001-01-01T00:00:00Z,"150.2863,-21.6853"
2370,1584375836,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.3244,-21.66"
2371,1584375835,Natator depressus,2001-01-01T00:00:00Z,"150.32399999999998,-21.7698"
2372,1584375834,Natator depressus,2001-01-01T00:00:00Z,"150.3351,-21.6698"
2373,1584375833,Natator depressus,2000-01-01T00:00:00Z,"149.8947,-21.0059"
2374,1584375832,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.2843,-21.682"
2375,1584375831,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.3225,-21.6595"
2376,1584375830,Natator depressus,1999-01-01T00:00:00Z,"142.1276,-10.0294"
2377,1584375829,Lepidochelys olivacea,1999-01-01T00:00:00Z,"143.5862,-13.5452"
2378,1584375828,Natator depressus,2000-01-01T00:00:00Z,"149.4791,-21.7331"
2379,1584375827,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.2258,-21.6527"
2380,1584375826,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.4442,-21.8142"
2381,1584375825,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.3144,-21.7364"
2382,1584375824,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.8995,-21.0155"
2383,1584375823,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.4442,-21.8142"
2384,1584375822,Natator depressus,2001-01-01T00:00:00Z,"150.3244,-21.66"
2385,1584375821,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.3263,-21.6655"
2386,1584375820,Natator depressus,2000-01-01T00:00:00Z,"149.7832,-21.6002"
2387,1584375819,Natator depressus,2001-01-01T00:00:00Z,"150.2233,-21.6593"
2388,1584375818,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.9285,-21.497"
2389,1584375817,Natator depressus,2000-01-01T00:00:00Z,"149.9119,-21.0252"
2390,1584375816,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.8927,-21.4942"
2391,1584375815,Eretmochelys imbricata,1974-01-01T00:00:00Z,"149.9,-21.0167"
2392,1584375814,Eretmochelys imbricata,1976-01-01T00:00:00Z,"143.0333,-11.45"
2393,1584375813,Chelonia mydas,1974-01-01T00:00:00Z,"149.9,-21.0167"
2394,1584375812,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.8995,-21.0155"
2395,1584375811,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.8178,-11.2925"
2396,1584375810,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.4791,-21.7331"
2397,1584375809,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.8867,-21.0033"
2398,1584375808,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.5193,-22.0336"
2399,1584375807,Lepidochelys olivacea,1999-01-01T00:00:00Z,"143.2703,-12.4986"
2400,1584375806,Lepidochelys olivacea,2000-01-01T00:00:00Z,"148.9323,-20.8501"
2401,1584375805,Natator depressus,1997-01-01T00:00:00Z,"143.0333,-11.4667"
2402,1584375804,Lepidochelys olivacea,1976-01-01T00:00:00Z,"143.0333,-11.45"
2403,1584375803,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.2469,-21.6199"
2404,1584375802,Chelonia mydas,1982-01-01T00:00:00Z,"144.5038,-13.9765"
2405,1584375801,Natator depressus,1976-01-01T00:00:00Z,"142.8656,-11.3874"
2406,1584375800,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.6286,-21.2682"
2407,1584375799,Natator depressus,2001-01-01T00:00:00Z,"150.2884,-21.7495"
2408,1584375798,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.4791,-21.7331"
2409,1584375797,Chelonia mydas,1976-01-01T00:00:00Z,"142.8656,-11.3874"
2410,1584375796,Lepidochelys olivacea,2001-01-01T00:00:00Z,"149.5193,-22.0336"
2411,1584375795,Chelonia mydas,1976-01-01T00:00:00Z,"143.0333,-11.45"
2412,1584375794,Natator depressus,2001-01-01T00:00:00Z,"150.2869,-22.2333"
2413,1584375793,Natator depressus,2001-01-01T00:00:00Z,"149.4791,-21.7331"
2414,1584375792,Natator depressus,2000-01-01T00:00:00Z,"149.8867,-21.0033"
2415,1584375791,Natator depressus,2001-01-01T00:00:00Z,"150.2843,-21.682"
2416,1584375790,Lepidochelys olivacea,1999-01-01T00:00:00Z,"143.4485,-12.8503"
2417,1584375789,Lepidochelys olivacea,1999-01-01T00:00:00Z,"143.0917,-12.1734"
2418,1584375788,Natator depressus,1996-01-01T00:00:00Z,"143.0333,-11.4483"
2419,1584375787,Natator depressus,1999-01-01T00:00:00Z,"143.4485,-12.8503"
2420,1584375786,Natator depressus,1999-01-01T00:00:00Z,"143.5862,-13.5452"
2421,1584375785,Natator depressus,2000-01-01T00:00:00Z,"149.5193,-22.0336"
2422,1584375784,Eretmochelys imbricata,1997-01-01T00:00:00Z,"150.0,-17.0"
2423,1584375783,Eretmochelys imbricata,1976-01-01T00:00:00Z,"143.0333,-11.45"
2424,1584375782,Natator depressus,2000-01-01T00:00:00Z,"149.6286,-21.2682"
2425,1584375781,Lepidochelys olivacea,1996-01-01T00:00:00Z,"143.8333,-13.9667"
2426,1584375780,Natator depressus,2000-01-01T00:00:00Z,"149.4442,-21.8142"
2427,1584375779,Natator depressus,2001-01-01T00:00:00Z,"149.4442,-21.8142"
2428,1584375778,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.8947,-21.0059"
2429,1584375777,Eretmochelys imbricata,1996-01-01T00:00:00Z,"143.4867,-11.9383"
2430,1584375776,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.48,-21.5725"
2431,1584375775,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.48,-21.5725"
2432,1584375774,Natator depressus,1976-01-01T00:00:00Z,"143.016,-11.109000000000002"
2433,1584375773,Eretmochelys imbricata,1996-01-01T00:00:00Z,"143.0333,-11.4483"
2434,1584375772,Natator depressus,1976-01-01T00:00:00Z,"143.0333,-11.45"
2435,1584375771,Natator depressus,1996-01-01T00:00:00Z,"143.0183,-11.1133"
2436,1584375770,Chelonia mydas,1996-01-01T00:00:00Z,"143.4783,-11.92"
2437,1584375769,Eretmochelys imbricata,1996-01-01T00:00:00Z,"143.0183,-11.1133"
2438,1584375768,Natator depressus,1999-01-01T00:00:00Z,"143.4433,-12.6291"
2439,1584375767,Natator depressus,1976-01-01T00:00:00Z,"143.0333,-11.45"
2440,1584375766,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.7832,-21.6002"
2441,1584375765,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1276,-10.0294"
2442,1584375764,Lepidochelys olivacea,1997-01-01T00:00:00Z,"150.0,-17.0"
2443,1584375763,Lepidochelys olivacea,1997-01-01T00:00:00Z,"143.0333,-11.4667"
2444,1584375762,Natator depressus,2000-01-01T00:00:00Z,"149.48,-21.5725"
2445,1584375761,Lepidochelys olivacea,1996-01-01T00:00:00Z,"143.0183,-11.1133"
2446,1584375760,Chelonia mydas,1986-01-01T00:00:00Z,"144.5038,-13.9765"
2447,1584375759,Natator depressus,1996-01-01T00:00:00Z,"143.4783,-11.92"
2448,1584375758,Natator depressus,2000-01-01T00:00:00Z,"149.8927,-21.4942"
2449,1584375757,Chelonia mydas,1976-01-01T00:00:00Z,"143.0333,-11.45"
2450,1584375756,Lepidochelys olivacea,1976-01-01T00:00:00Z,"143.0333,-11.1167"
2451,1584375755,Chelonia mydas,1996-01-01T00:00:00Z,"143.0333,-11.4483"
2452,1584375754,Lepidochelys olivacea,1999-01-01T00:00:00Z,"143.4433,-12.6291"
2453,1584375753,Natator depressus,2001-01-01T00:00:00Z,"149.48,-21.5725"
2454,1584375752,Chelonia mydas,1997-01-01T00:00:00Z,"143.0333,-11.4667"
2455,1584375751,Eretmochelys imbricata,1976-01-01T00:00:00Z,"142.8656,-11.3874"
2456,1584375750,Eretmochelys imbricata,1996-01-01T00:00:00Z,"143.18,-11.705"
2457,1584375749,Lepidochelys olivacea,1978-01-01T00:00:00Z,"144.0167,-11.6"
2458,1584375748,Lepidochelys olivacea,1985-01-01T00:00:00Z,"144.0167,-11.6"
2459,1584375747,Eretmochelys imbricata,1997-01-01T00:00:00Z,"143.0333,-11.4667"
2460,1584375746,Lepidochelys olivacea,1982-01-01T00:00:00Z,"144.0167,-11.6"
2461,1584375745,Lepidochelys olivacea,1996-01-01T00:00:00Z,"143.4783,-11.92"
2462,1584375744,Eretmochelys imbricata,1996-01-01T00:00:00Z,"143.4667,-11.9033"
2463,1584375743,Lepidochelys olivacea,1996-01-01T00:00:00Z,"143.4867,-11.9383"
2464,1584375742,Natator depressus,2001-01-01T00:00:00Z,"149.5193,-22.0336"
2465,1584375741,Natator depressus,1986-01-01T00:00:00Z,"144.5038,-13.9765"
2466,1584375740,Natator depressus,1982-01-01T00:00:00Z,"144.5038,-13.9765"
2467,1584375739,Natator depressus,1975-01-01T00:00:00Z,"143.1833,-11.7"
2468,1584375738,Chelonia mydas,1997-01-01T00:00:00Z,"143.0333,-11.1167"
2469,1584375737,Natator depressus,1997-01-01T00:00:00Z,"150.0,-17.0"
2470,1584375736,Lepidochelys olivacea,1979-01-01T00:00:00Z,"144.0167,-11.6"
2471,1584375735,Natator depressus,1997-01-01T00:00:00Z,"143.0333,-11.1167"
2472,1584375734,Chelonia mydas,1997-01-01T00:00:00Z,"150.0,-17.0"
2473,1584375733,Lepidochelys olivacea,1997-01-01T00:00:00Z,"143.0333,-11.1167"
2474,1584375732,Lepidochelys olivacea,1976-01-01T00:00:00Z,"142.8656,-11.3874"
2475,1584375731,Chelonia mydas,1996-01-01T00:00:00Z,"143.4667,-11.9033"
2476,1584375730,Lepidochelys olivacea,1996-01-01T00:00:00Z,"143.4667,-11.9033"
2477,1584375729,Lepidochelys olivacea,1984-01-01T00:00:00Z,"144.0167,-11.6"
2478,1584375728,Natator depressus,1996-01-01T00:00:00Z,"143.4667,-11.9033"
2479,1584375727,Lepidochelys olivacea,1976-01-01T00:00:00Z,"143.0333,-11.45"
2480,1584375726,Natator depressus,1996-01-01T00:00:00Z,"143.4867,-11.9383"
2481,1584375725,Eretmochelys imbricata,1975-01-01T00:00:00Z,"143.1833,-11.7"
2482,1584375724,Lepidochelys olivacea,1983-01-01T00:00:00Z,"144.0167,-11.6"
2483,1584375723,Lepidochelys olivacea,1996-01-01T00:00:00Z,"143.0333,-11.4483"
2484,1584375722,Natator depressus,1975-01-01T00:00:00Z,"144.0167,-11.6"
2485,1584375721,Eretmochelys imbricata,1996-01-01T00:00:00Z,"143.8333,-13.9667"
2486,1584375720,Natator depressus,1979-01-01T00:00:00Z,"144.0167,-11.6"
2487,1584375719,Chelonia mydas,1976-01-01T00:00:00Z,"143.0333,-11.1167"
2488,1584375718,Natator depressus,1977-01-01T00:00:00Z,"144.0167,-11.6"
2489,1584375717,Eretmochelys imbricata,1976-01-01T00:00:00Z,"143.0333,-11.1167"
2490,1584375716,Lepidochelys olivacea,1975-01-01T00:00:00Z,"143.1833,-11.7"
2491,1584375715,Lepidochelys olivacea,1989-01-01T00:00:00Z,"144.0167,-11.6"
2492,1584375714,Lepidochelys olivacea,1996-01-01T00:00:00Z,"143.18,-11.705"
2493,1584375713,Natator depressus,1983-01-01T00:00:00Z,"144.0167,-11.6"
2494,1584375712,Chelonia mydas,1996-01-01T00:00:00Z,"143.0183,-11.1133"
2495,1584375711,Eretmochelys imbricata,1997-01-01T00:00:00Z,"143.0333,-11.1167"
2496,1584375710,Lepidochelys olivacea,1975-01-01T00:00:00Z,"144.0167,-11.6"
2497,1584375709,Lepidochelys olivacea,1988-01-01T00:00:00Z,"144.0167,-11.6"
2498,1584375708,Eretmochelys imbricata,1976-01-01T00:00:00Z,"143.016,-11.109000000000002"
2499,1584375707,Lepidochelys olivacea,1976-01-01T00:00:00Z,"144.0167,-11.6"
2500,1584375706,Chelonia mydas,1975-01-01T00:00:00Z,"143.1833,-11.7"
2501,1584375705,Natator depressus,1996-01-01T00:00:00Z,"143.8333,-13.9667"
2502,1584375704,Natator depressus,1986-01-01T00:00:00Z,"144.0167,-11.6"
2503,1584375703,Natator depressus,1996-01-01T00:00:00Z,"143.18,-11.705"
2504,1584375702,Eretmochelys imbricata,1997-01-01T00:00:00Z,"144.02,-11.6"
2505,1584375701,Chelonia mydas,1996-01-01T00:00:00Z,"143.18,-11.705"
2506,1584375700,Natator depressus,1985-01-01T00:00:00Z,"144.0167,-11.6"
2507,1584375699,Eretmochelys imbricata,1998-01-01T00:00:00Z,"144.02,-11.6"
2508,1584375698,Lepidochelys olivacea,1974-01-01T00:00:00Z,"144.0167,-11.6"
2509,1584375697,Lepidochelys olivacea,1978-01-01T00:00:00Z,"144.0167,-11.6"
2510,1584375696,Lepidochelys olivacea,1981-01-01T00:00:00Z,"144.0167,-11.6"
2511,1584375695,Chelonia mydas,1976-01-01T00:00:00Z,"144.0167,-11.6"
2512,1584375694,Natator depressus,1981-01-01T00:00:00Z,"144.0167,-11.6"
2513,1584375693,Lepidochelys olivacea,1977-01-01T00:00:00Z,"144.0167,-11.6"
2514,1584375692,Chelonia mydas,1985-01-01T00:00:00Z,"144.0167,-11.6"
2515,1584375691,Chelonia mydas,1979-01-01T00:00:00Z,"144.0167,-11.6"
2516,1584375690,Natator depressus,1982-01-01T00:00:00Z,"144.0167,-11.6"
2517,1584375689,Natator depressus,1976-01-01T00:00:00Z,"143.0333,-11.1167"
2518,1584375688,Lepidochelys olivacea,1976-01-01T00:00:00Z,"144.0167,-11.6"
2519,1584375687,Chelonia mydas,1975-01-01T00:00:00Z,"144.0167,-11.6"
2520,1584375686,Eretmochelys imbricata,1996-01-01T00:00:00Z,"143.4783,-11.92"
