latitude,longitude
-11.45,144.0167
-11.45,144.0167
-13.45,143.9833
-11.45,144.0167
-13.3667,143.9667
-13.4833,143.7333
-11.45,144.0
-11.1667,143.0167
-13.3667,143.9667
-11.3833,143.95
-13.3667,143.9667
-11.45,144.0167
-12.25,143.2333
-11.1667,143.0167
-13.45,143.9833
-13.9167,143.8333
-12.6,143.4167
-11.45,144.0167
-11.1696,143.0144
-11.45,144.0167
-11.45,144.0167
-11.1667,143.0167
-11.8517,143.3033
-11.45,144.0167
-11.45,144.0167
-11.45,144.0167
-13.45,143.9833
-11.45,144.0167
-11.45,144.0167
-11.1717,143.015
-11.1717,143.015
-13.1833,143.53
-11.45,144.0
-11.45,144.0167
-11.7333,142.9833
-13.3667,143.9667
-11.4167,143.7833
-11.1667,143.0167
-13.4833,143.7333
-11.45,144.0167
-13.1833,143.53
-13.2667,143.6
-11.1696,143.0144
-13.9116,143.8338
-11.1667,143.0167
-11.7283,142.9883
-11.45,144.0
-11.1667,143.0167
-11.1667,143.0167
-11.4833,143.0333
-13.4833,143.7333
-11.86,143.28
-11.45,144.0167
-11.86,143.28
-11.38,143.03
-11.1696,143.0144
-11.1696,143.0144
-11.1696,143.0144
-11.1667,143.0167
-11.1696,143.0144
-11.45,144.0167
-13.2667,143.6
-11.4333,143.03
-11.7283,142.9883
-11.1717,143.015
-11.1717,143.015
-11.45,144.0167
-13.1833,143.53
-13.6667,143.6833
-11.4167,143.7833
-11.1667,143.0167
-11.1667,143.0167
-11.4833,143.0167
-11.1667,143.0167
-11.1667,143.0167
-11.8517,143.3033
-11.7333,142.9833
-11.6,142.9333
-11.482999999999999,143.0333
-11.45,144.0
-11.482999999999999,143.0333
-11.4167,143.7833
-11.3833,142.9667
-11.7333,142.9833
-11.4833,143.0333
-11.38,143.03
-11.5833,142.95
-11.3833,143.0333
-13.2667,143.6
-11.86,143.28
-11.1696,143.0144
-11.45,144.0
-13.8667,143.7167
-11.4833,143.0167
-11.1667,143.0167
-11.3833,143.0333
-11.4333,143.03
-11.5833,142.95
-11.3833,142.9667
-11.4833,143.0333
-13.6667,143.6833
-13.6556,143.7194
-11.38,143.03
-11.3833,143.0333
-11.8517,143.3033
-11.1696,143.0144
-13.6667,143.6833
-13.65,143.7333
-11.4333,143.03
-13.0372,143.8642
-12.0417,143.2967
-11.595,142.93
-13.8667,143.7167
-11.6,142.9333
-11.1667,143.0167
-11.4333,143.03
-13.2667,143.6
-13.65,143.7333
-11.5833,142.95
-12.2833,143.4
-13.0372,143.8642
-13.8667,143.7167
-11.4833,143.0167
-11.595,142.93
-11.2383,142.9917
-13.0372,143.8642
-11.1583,143.075
-11.4833,143.0167
-11.3967,142.9667
-11.2383,142.9917
-11.3967,142.9667
-13.8667,143.7167
-11.482999999999999,143.0333
-11.3967,142.9667
-13.6556,143.7194
-13.0372,143.8642
-14.0667,144.25
-11.7283,142.9883
-11.6,142.9333
-12.2833,143.4
-12.0417,143.2967
-11.2383,142.9917
-13.975999999999999,144.4437
-12.2833,143.4
-11.2383,142.9917
-11.6,142.9333
-13.65,143.7333
-13.975999999999999,144.4437
-11.375,143.0567
-12.2833,143.4
-11.2383,142.9917
-11.3833,142.9667
-11.5833,142.95
-11.3833,143.0333
-11.1583,143.075
-11.2383,142.9917
-11.595,142.93
-13.65,143.7333
-13.0213,143.858
-11.2433,142.92
-13.65,143.7333
-13.65,143.7333
-11.4885,143.0224
-14.0667,144.25
-13.65,143.7333
-11.2483,142.8717
-11.375,143.0567
-11.3667,143.05
-13.0213,143.858
-11.1667,143.0167
-11.2383,142.9917
-11.2383,142.9917
-11.1583,143.075
-11.3967,142.9667
-11.989,143.2459
-11.25,142.9167
-11.25,142.9167
-13.975999999999999,144.4437
-13.65,143.7333
-12.0417,143.2967
-11.375,143.0567
-11.3667,143.05
-14.0667,144.25
-11.25,142.9167
-11.7683,143.08
-11.3667,143.05
-11.1667,143.0167
-11.3667,143.05
-13.975999999999999,144.4437
-11.1667,143.0167
-11.2433,142.92
-11.7683,143.08
-11.7683,143.08
-11.2483,142.8717
-11.7683,143.08
-11.4885,143.0224
-11.4833,143.0167
-11.4833,143.0167
-13.6556,143.7194
-11.375,143.0567
-11.7683,143.08
-13.0213,143.858
-11.4883,143.0217
-11.1583,143.075
-11.4833,143.0167
-11.4883,143.0217
-11.85,143.3
-13.0213,143.858
-13.2167,143.5667
-11.8833,143.5667
-11.0067,142.9883
-11.4833,143.0167
-11.4885,143.0224
-11.8833,143.6333
-11.2483,142.8717
-11.8833,143.6333
-11.7683,143.08
-11.7683,143.08
-11.25,142.9167
-11.7683,143.08
-11.4833,143.0167
-11.7683,143.08
-11.25,142.9167
-11.4833,143.0167
-11.7683,143.08
-11.2433,142.92
-11.1956,143.0397
-11.85,143.3
-11.1667,143.0167
-11.8833,143.5667
-12.2417,143.1983
-11.7683,143.08
-11.4833,143.0167
-11.8833,143.6333
-11.7683,143.08
-11.85,143.3
-12.4205,141.6476
-11.7683,143.08
-11.7917,143.0883
-11.0067,142.9883
-11.4883,143.0217
-11.6,143.85
-11.7683,143.08
-12.5741,141.5993
-11.2433,142.92
-11.8833,143.5667
-20.5165,148.7068
-11.8833,143.5667
-12.4205,141.6476
-12.2417,143.1983
-11.0067,142.9883
-11.7683,143.08
-11.7917,143.0883
-20.5165,148.7068
-13.2167,143.5667
-12.562999999999999,141.6883
-11.6,143.85
-11.8833,143.6333
-12.5741,141.5993
-11.0067,142.9883
-11.1956,143.0397
-10.9137,142.2719
-12.4205,141.6476
-12.562999999999999,141.6883
-13.2167,143.5667
-11.6,143.85
-11.4833,143.0167
-10.9106,142.248
-10.9147,142.276
-12.5741,141.5993
-11.5583,143.7417
-20.4742,148.8143
-10.9163,142.2793
-10.9068,142.3001
-20.5165,148.7068
-12.8267,141.7571
-11.5583,143.7417
-10.9068,142.3001
-10.9068,142.3001
-11.5583,143.7417
-21.1514,149.2034
-20.4742,148.8143
-10.9017,142.3093
-12.8267,141.7571
-20.915,149.0166
-20.915,149.0166
-10.9147,142.276
-12.4205,141.6476
-12.2417,143.1983
-12.5741,141.5993
-10.9147,142.276
-10.9137,142.2719
-11.7917,143.0883
-20.8678,148.8998
-10.9137,142.2719
-21.1514,149.2034
-10.9017,142.3093
-20.9167,149.45
-10.9147,142.276
-10.9068,142.3001
-20.915,149.0166
-10.9017,142.3093
-20.915,149.0166
-21.1514,149.2034
-21.3219,149.2925
-10.9163,142.2793
-10.9017,142.3093
-21.5987,149.4842
-21.5987,149.4842
-20.915,149.0166
-20.915,149.0166
-20.5165,148.7068
-20.8797,148.9544
-21.3133,149.2924
-10.9106,142.248
-21.1514,149.2034
-20.9167,149.45
-20.915,149.0166
-20.915,149.0166
-20.9153,149.0054
-20.8797,148.9544
-10.9137,142.2719
-20.9153,149.0054
-20.9153,149.0054
-10.9163,142.2793
-20.8793,148.9546
-21.1543,149.203
-20.8678,148.8998
-21.3219,149.2925
-20.915,149.0166
-20.8793,148.9546
-20.915,149.0166
-20.915,149.0166
-20.915,149.0166
-20.915,149.0166
-20.915,149.0166
-10.9163,142.2793
-21.1543,149.203
-21.3852,149.3128
-20.8793,148.9546
-20.915,149.0166
-21.3859,149.3127
-21.3859,149.3127
-20.8797,148.9544
-20.915,149.0166
-21.3859,149.3127
-21.3222,149.2926
-21.3133,149.2924
-20.9153,149.0054
-20.915,149.0166
-20.8793,148.9546
-21.3954,149.3107
-21.3802,149.3153
-21.3852,149.3128
-21.4166,149.3207
-21.3802,149.3153
-20.915,149.0166
-20.915,149.0166
-20.9167,149.45
-21.3802,149.3153
-21.4126,149.3053
-21.3222,149.2926
-21.3222,149.2926
-21.3859,149.3127
-20.915,149.0166
-20.8793,148.9546
-20.8317,148.8902
-21.3859,149.3127
-20.8448,148.9059
-20.8302,148.8918
-21.3859,149.3127
-20.8315,148.9012
-20.8793,148.9546
-21.3222,149.2926
-21.3954,149.3107
-21.4126,149.3053
-21.4166,149.3207
-21.3222,149.2926
-21.3852,149.3128
-21.3222,149.2926
-20.8545,148.9141
-21.3859,149.3127
-21.3222,149.2926
-20.8317,148.8902
-20.8545,148.9141
-20.8317,148.8902
-20.8394,148.9049
-21.3222,149.2926
-20.8797,148.9544
-20.915,149.0166
-21.3859,149.3127
-20.8448,148.9059
-20.8315,148.9012
-20.8543,148.9275
-20.8448,148.9059
-20.8302,148.8918
-20.8302,148.8918
-20.8302,148.8918
-20.8302,148.8918
-21.3222,149.2926
-20.8448,148.9059
-21.3222,149.2926
-20.8545,148.9141
-20.8543,148.9275
-21.3852,149.3128
-20.8302,148.8918
-20.8315,148.9012
-20.8568,148.9166
-20.8302,148.8918
-20.8394,148.9049
-21.3802,149.3153
-20.8568,148.9166
-20.8317,148.8902
-20.8302,148.8918
-21.3222,149.2926
-20.8568,148.9166
-20.8302,148.8918
-20.8302,148.8918
-20.8302,148.8918
-20.8302,148.8918
-21.2751,149.2964
-20.8527,148.9224
-20.8302,148.8918
-20.8302,148.8918
-20.8302,148.8918
-20.8507,148.9205
-20.8507,148.9205
-20.8302,148.8918
-20.8527,148.9224
-20.8302,148.8918
-21.0733,149.2275
-20.8394,148.9049
-21.2751,149.2964
-20.8545,148.9141
-20.8302,148.8918
-20.8507,148.9205
-21.3222,149.2926
-20.8302,148.8918
-20.8315,148.9012
-21.0733,149.2275
-20.8302,148.8918
-20.8543,148.9275
-20.8302,148.8918
-20.8507,148.9205
-20.8302,148.8918
-21.1109,149.2232
-21.2751,149.2964
-20.8543,148.9275
-21.0957,149.2239
-20.8507,148.9205
-21.1107,149.2235
-21.2777,149.2949
-20.8568,148.9166
-21.1109,149.2232
-21.0733,149.2275
-20.8507,148.9205
-20.8507,148.9205
-20.8507,148.9205
-20.8394,148.9049
-21.2777,149.2949
-21.2751,149.2964
-21.2751,149.2964
-20.8507,148.9205
-21.0733,149.2275
-21.0957,149.2239
-20.8507,148.9205
-21.2777,149.2949
-20.8507,148.9205
-21.1107,149.2235
-21.1109,149.2232
-21.2777,149.2949
-21.0808,149.2275
-20.8551,148.882
-21.2751,149.2964
-21.1107,149.2235
-21.2751,149.2964
-21.3597,149.3085
-21.1109,149.2232
-20.8302,148.8918
-21.0808,149.2275
-20.8948,148.9876
-20.8948,148.9876
-20.8948,148.9876
-21.1109,149.2232
-21.1109,149.2232
-21.1107,149.2235
-20.8551,148.882
-21.3599,149.3082
-20.8948,148.9876
-21.2751,149.2964
-21.2751,149.2964
-21.1109,149.2232
-21.2751,149.2964
-20.8948,148.9876
-21.3597,149.3085
-21.1109,149.2232
-20.8948,148.9876
-20.8948,148.9876
-21.1109,149.2232
-20.8948,148.9876
-20.8507,148.9205
-20.7747,149.3989
-20.8948,148.9876
-21.1109,149.2232
-20.8948,148.9876
-21.0808,149.2275
-21.0345,149.1752
-21.3597,149.3085
-21.3599,149.3082
-20.8948,148.9876
-21.3597,149.3085
-21.1109,149.2232
-21.0345,149.1752
-20.4811,148.7561
-21.1109,149.2232
-20.8948,148.9876
-21.0345,149.1752
-21.3599,149.3082
-21.0957,149.2239
-21.4165,149.33100000000002
-20.9199,149.0455
-21.4165,149.33100000000002
-21.4165,149.33100000000002
-21.3597,149.3085
-21.0808,149.2275
-21.3745,149.3157
-20.7809,148.8306
-21.3599,149.3082
-21.3597,149.3085
-20.8948,148.9876
-21.4165,149.33100000000002
-21.3597,149.3085
-20.8948,148.9876
-20.9094,149.0461
-20.9199,149.0455
-20.7833,149.2833
-21.374000000000002,149.3161
-20.7747,149.3989
-20.7833,149.2833
-20.8948,148.9876
-20.7747,149.3989
-20.9199,149.0455
-20.7809,148.8306
-21.3597,149.3085
-20.7833,149.2833
-20.7833,149.2833
-20.9199,149.0455
-20.9199,149.0455
-20.9199,149.0455
-21.004,149.1567
-20.8948,148.9876
-20.9094,149.0461
-20.7747,149.3989
-20.7833,149.2833
-21.0345,149.1752
-21.9112,149.463
-21.9112,149.463
-20.9199,149.0455
-20.9199,149.0455
-20.4811,148.7561
-20.9094,149.0461
-20.9199,149.0455
-21.1484,149.22
-20.9199,149.0455
-21.3745,149.3157
-20.9199,149.0455
-21.0267,149.1571
-20.7833,149.2833
-20.9199,149.0455
-21.374000000000002,149.3161
-20.9023,148.9945
-21.374000000000002,149.3161
-20.9199,149.0455
-21.0267,149.1571
-20.9199,149.0455
-21.1484,149.22
-21.3745,149.3157
-20.9199,149.0455
-20.9199,149.0455
-20.9199,149.0455
-20.9199,149.0455
-20.9199,149.0455
-21.0543,149.1914
-21.0267,149.1571
-21.0267,149.1571
-20.9199,149.0455
-21.0173,149.1999
-21.0267,149.1571
-21.0399,149.1861
-21.0267,149.1571
-21.0267,149.1571
-20.9199,149.0455
-20.9199,149.0455
-21.0543,149.1914
-21.0267,149.1571
-21.0267,149.1571
-21.0173,149.1999
-21.4433,149.8404
-20.9023,148.9945
-20.9199,149.0455
-21.0267,149.1571
-21.0543,149.1914
-21.0173,149.1803
-21.0267,149.1571
-21.004,149.1567
-21.0267,149.1571
-20.9023,148.9945
-21.374000000000002,149.3161
-20.9023,148.9945
-21.0543,149.1914
-21.0543,149.1914
-21.0173,149.1803
-21.004,149.1567
-21.4435,149.2913
-20.9023,148.9945
-21.0543,149.1914
-21.0543,149.1914
-21.004,149.1567
-20.9023,148.9945
-20.9023,148.9945
-21.0543,149.1914
-20.9023,148.9945
-20.7652,148.7879
-12.345,143.1791
-21.0543,149.1914
-21.3745,149.3157
-20.9023,148.9945
-21.0543,149.1914
-21.0399,149.1861
-21.4435,149.2913
-21.0399,149.1861
-21.4435,149.2913
-21.0543,149.1914
-21.3525,149.3076
-20.648000000000003,148.7229
-20.9023,148.9945
-21.0399,149.1861
-21.2713,149.267
-21.4472,149.8428
-20.9023,148.9945
-20.9023,148.9945
-21.451999999999998,149.2904
-12.345,143.1791
-21.0543,149.1914
-20.9023,148.9945
-20.9023,148.9945
-21.4291,149.2962
-21.0543,149.1914
-21.9944,150.1423
-21.4291,149.2962
-21.2491,149.208
-21.2713,149.267
-21.451999999999998,149.2904
-21.2713,149.267
-21.2476,149.2094
-21.4472,149.8428
-21.2476,149.2094
-20.9023,148.9945
-21.3525,149.3076
-21.4433,149.8404
-21.4291,149.2962
-20.7652,148.7879
-19.9833,148.3667
-21.2491,149.208
-20.864,148.9384
-21.451999999999998,149.2904
-20.648000000000003,148.7229
-21.7449,149.6894
-21.4435,149.2913
-21.4291,149.2962
-20.648000000000003,148.7229
-20.9023,148.9945
-20.6923,148.7624
-21.9414,150.1194
-21.9563,150.1324
-20.6923,148.7624
-21.3525,149.3076
-21.451999999999998,149.2904
-21.3525,149.3076
-20.648000000000003,148.7229
-20.7652,148.7879
-21.9495,150.1181
-19.9833,148.3667
-20.7586,149.2689
-21.2491,149.208
-21.2476,149.2094
-21.3416,149.2951
-20.8609,148.9381
-19.9833,148.3667
-21.9842,150.1877
-22.1437,149.5932
-21.9513,150.1257
-21.3416,149.2951
-21.3416,149.2951
-21.7449,149.6894
-20.864,148.9384
-21.2713,149.267
-21.9839,150.1416
-20.8609,148.9381
-21.9769,150.1822
-21.9404,150.1233
-21.2476,149.2094
-20.7652,148.7879
-22.1437,149.5932
-12.8457,143.5432
-21.3416,149.2951
-20.864,148.9384
-21.9669,150.1984
-21.991999999999997,150.127
-20.7586,149.2689
-21.9944,150.1423
-21.9842,150.1877
-22.011999999999997,150.1611
-21.9404,150.1233
-21.9726,150.1507
-21.9894,150.131
-21.9962,150.1238
-13.9121,143.6017
-21.9563,150.1324
-21.9888,150.1772
-21.9894,150.131
-21.9923,150.1348
-21.9881,150.1273
-22.0018,150.1689
-20.864,148.9384
-21.2491,149.208
-12.8457,143.5432
-13.9121,143.6017
-21.995,150.1354
-21.9962,150.1238
-21.9726,150.1507
-21.9495,150.1181
-21.995,150.1354
-21.9966,150.1672
-21.9839,150.1416
-21.9373,150.1255
-21.9819,150.1612
-21.971,150.1544
-21.9881,150.1273
-21.9513,150.1257
-21.991999999999997,150.127
-21.9772,150.1565
-21.9639,150.139
-21.9848,150.1781
-21.9917,150.1658
-11.9541,141.9082
-21.9373,150.1255
-21.9769,150.1822
-21.9669,150.1984
-21.9754,150.1752
-21.9923,150.1348
-21.9809,150.1451
-21.9872,150.164
-21.9852,150.1533
-21.9917,150.1658
-22.0018,150.1689
-21.9744,150.19
-21.971,150.1544
-21.971999999999998,150.1435
-21.9966,150.1672
-21.9819,150.1612
-21.9414,150.1194
-21.9772,150.1565
-21.9759,150.1509
-21.9584,150.1409
-21.9872,150.164
-21.9639,150.139
-21.976999999999997,150.1422
-19.1333,146.7833
-21.924,150.1152
-21.9888,150.1772
-21.9654,150.1424
-21.9809,150.1451
-21.9793,150.194
-21.9744,150.19
-21.9754,150.1752
-21.9408,150.0976
-21.9325,150.1148
-21.9848,150.1781
-21.976999999999997,150.1422
-21.9219,150.1131
-22.0142,150.1631
-21.9325,150.1148
-21.9181,150.1176
-22.0142,150.1631
-21.971999999999998,150.1435
-21.9759,150.1509
-12.0167,141.8238
-21.9793,150.194
-21.9852,150.1533
-20.35,148.85
-21.9219,150.1131
-21.930999999999997,150.1076
-12.2283,141.7272
-11.9541,141.9082
-21.9408,150.0976
-21.930999999999997,150.1076
-12.0167,141.8333
-21.9306,150.1165
-21.9654,150.1424
-12.2283,141.7272
-21.9584,150.1409
-20.6144,148.6847
-12.0167,141.8238
-21.9306,150.1165
-22.011999999999997,150.1611
-12.0167,141.8333
-12.2283,141.7272
-21.924,150.1152
-21.9622,150.1416
-11.9541,141.9082
-11.9833,141.9418
-12.0167,141.8238
-10.7748,142.4105
-11.225,142.7826
-21.9622,150.1416
-12.2283,141.7272
-20.6144,148.6847
-12.0167,141.8333
-11.9833,141.9418
-21.9697,149.4828
-12.0167,141.8238
-12.2283,141.7272
-21.9697,149.4828
-21.930999999999997,150.1076
-19.1167,146.8667
-12.2283,141.7272
-20.5579,148.6765
-19.1,146.8667
-10.7748,142.4105
-20.5472,148.8987
-19.1667,146.85
-21.9181,150.1176
-19.1667,146.85
-20.5472,148.8987
-21.9164,150.1174
-12.2325,141.7243
-20.35,148.85
-20.5579,148.6765
-21.9164,150.1174
-19.1167,146.8667
-10.7748,142.4105
-19.1333,146.7833
-19.1167,146.8667
-20.5579,148.6765
-19.1667,146.85
-20.6784,149.1779
-19.1333,146.7833
-12.2283,141.7272
-21.2487,149.2554
-22.0969,149.8819
-22.055,149.9075
-22.048000000000002,150.0974
-20.6144,148.6847
-22.055,149.9075
-20.6144,148.6847
-22.0737,149.8819
-20.5579,148.6765
-21.7959,149.705
-19.1,146.8667
-19.1167,146.8667
-21.2487,149.2554
-12.8681,143.4055
-22.048000000000002,150.0974
-22.1418,149.8677
-21.2487,149.2554
-22.0757,149.9056
-20.6542,149.0788
-21.2487,149.2554
-19.1,146.8667
-22.055,149.9075
-20.6829,149.1851
-22.0737,149.8819
-19.1667,146.85
-12.7966,143.3586
-12.8681,143.4055
-12.8921,143.3497
-22.0969,149.8819
-21.4498,149.7148
-22.0639,149.9091
-22.1418,149.8677
-11.225,142.7826
-20.6544,149.15200000000002
-22.0686,149.9044
-22.0541,149.9027
-22.0541,149.9027
-22.0757,149.9056
-19.1167,146.8667
-21.7959,149.705
-19.1167,146.8667
-22.0541,149.9027
-12.7597,143.3997
-20.6746,149.1719
-20.5815,149.1137
-21.987,149.6675
-20.684,149.1832
-20.684,149.1832
-22.1272,149.8733
-14.6691,145.44799999999998
-20.6544,149.15200000000002
-12.7597,143.3997
-20.684,149.1832
-20.6829,149.1851
-22.0541,149.9027
-22.0639,149.9091
-14.6642,145.4727
-22.055,149.9075
-20.6784,149.1779
-12.7966,143.3586
-22.0686,149.9044
-22.1272,149.8733
-20.6542,149.0788
-21.44,149.7092
-21.4498,149.7148
-20.6784,149.1779
-14.6691,145.44799999999998
-20.684,149.1832
-21.4498,149.7148
-21.4477,149.7069
-21.4546,149.7159
-14.6642,145.4727
-14.6691,145.44799999999998
-21.44,149.7092
-14.6642,145.4727
-21.4477,149.7069
-21.4546,149.7159
-21.4477,149.7069
-21.4533,149.71
-20.6784,149.1779
-12.8921,143.3497
-11.0808,142.1463
-21.4436,149.7083
-21.4436,149.7083
-21.987,149.6675
-21.4911,149.9187
-21.4533,149.71
-21.9203,150.2202
-21.4533,149.71
-20.9195,149.4031
-21.4498,149.7148
-21.4436,149.7083
-21.4477,149.7069
-20.921999999999997,149.4155
-20.9128,149.3853
-21.4546,149.7159
-21.4436,149.7083
-10.9617,142.1303
-21.4546,149.7159
-20.9195,149.4031
-20.9128,149.3853
-20.921999999999997,149.4155
-20.9137,149.3951
-10.9124,142.2435
-20.9137,149.3951
-20.9203,149.4098
-21.4533,149.71
-20.9137,149.3951
-10.9246,142.1702
-20.6746,149.1719
-21.4911,149.9187
-20.9137,149.3951
-10.9617,142.1303
-12.3477,143.1274
-10.9223,142.2169
-20.921999999999997,149.4155
-21.4533,149.71
-10.9617,142.1303
-10.9821,142.1254
-21.4584,149.4553
-20.583000000000002,149.1139
-20.921999999999997,149.4155
-11.0808,142.1463
-10.9337,142.1548
-11.0087,142.1349
-10.9821,142.1254
-20.9203,149.4098
-21.9203,150.2202
-11.0614,142.1439
-11.0614,142.1439
-20.9195,149.4031
-10.9821,142.1254
-20.9195,149.4031
-10.9246,142.1702
-11.0808,142.1463
-22.0361,149.8399
-10.9617,142.1303
-10.9463,142.1362
-11.0087,142.1349
-20.583000000000002,149.1139
-20.7078,149.1418
-22.0264,149.8267
-10.9463,142.1362
-20.5815,149.1137
-10.9223,142.2169
-10.9241,142.2137
-11.0614,142.1439
-11.0087,142.1349
-21.4367,149.81
-10.9113,142.2523
-10.9246,142.1702
-12.3477,143.1274
-10.9337,142.1548
-10.9223,142.2169
-11.0087,142.1349
-10.9113,142.2523
-10.9124,142.2435
-10.9821,142.1254
-20.7043,149.1414
-10.9463,142.1362
-21.4584,149.4553
-11.0614,142.1439
-25.0748,152.5455
-25.2837,152.9525
-22.0174,149.8236
-25.0748,152.5455
-10.9113,142.2523
-10.9463,142.1362
-10.9113,142.2523
-20.7043,149.1414
-11.0808,142.1463
-22.0174,149.8236
-20.7113,149.1404
-21.8174,149.7871
-10.9241,142.2137
-10.9223,142.2169
-10.9337,142.1548
-22.0361,149.8399
-10.9337,142.1548
-21.4539,149.4572
-21.4367,149.81
-25.25,152.8
-25.2837,152.9525
-21.8174,149.7871
-10.9124,142.2435
-25.2881,152.9061
-10.9246,142.1702
-22.0174,149.8236
-25.1837,152.6133
-20.7113,149.1404
-21.4539,149.4572
-25.0748,152.5455
-25.2533,152.8033
-25.2881,152.9061
-22.0361,149.8399
-25.0748,152.5455
-25.2881,152.9061
-20.7151,149.1373
-25.1167,152.5717
-22.0174,149.8236
-25.0748,152.5455
-10.9124,142.2435
-20.7151,149.1373
-21.4584,149.4553
-25.1167,152.5717
-22.0264,149.8267
-25.2533,152.8033
-25.2533,152.8033
-12.3487,143.1327
-25.2881,152.9061
-20.7078,149.1418
-21.4584,149.4553
-25.0748,152.5455
-25.2484,152.6653
-19.7333,148.3667
-25.3183,152.99
-25.2485,152.8037
-24.9314,152.4867
-25.2484,152.6653
-25.2485,152.8037
-24.9314,152.4867
-25.2533,152.8033
-25.2881,152.9061
-22.0361,149.8399
-25.1167,152.5717
-25.0748,152.5455
-25.25,152.8
-22.0264,149.8267
-25.2533,152.8033
-25.1167,152.5717
-25.0748,152.5455
-25.2485,152.8037
-20.8251,149.2953
-25.2881,152.9061
-23.2167,150.9667
-25.25,152.8
-20.2837,149.0742
-25.2485,152.8037
-23.9965,151.4678
-25.3183,152.99
-22.0264,149.8267
-21.4854,150.2567
-24.9314,152.4867
-21.5763,149.8121
-21.4674,149.8824
-25.25,152.8
-24.9314,152.4867
-23.2167,150.9667
-25.2533,152.8033
-25.0748,152.5455
-25.3183,152.99
-21.4674,149.8824
-25.2533,152.8033
-24.9314,152.4867
-25.3183,152.99
-25.2533,152.8033
-23.2167,150.9667
-21.5763,149.8121
-21.2937,149.2925
-21.4832,149.9099
-25.0748,152.5455
-23.2167,150.9667
-16.74,138.3367
-21.4773,150.3661
-12.3487,143.1327
-20.677,149.1565
-23.9965,151.4678
-21.674,149.4513
-23.2167,150.9667
-19.7333,148.3667
-25.0748,152.5455
-25.2485,152.8037
-20.823,149.2951
-21.2951,149.3006
-21.4865,150.2623
-23.9965,151.4678
-20.7349,149.2287
-25.3183,152.99
-21.4872,150.2614
-23.9965,151.4678
-21.4773,150.3661
-19.7333,148.3667
-21.4854,150.2567
-21.674,149.4513
-20.6476,149.0565
-20.8242,149.2942
-13.3736,141.6349
-19.7333,148.3667
-25.1837,152.6133
-21.2728,149.2628
-19.7333,148.3667
-19.7333,148.3667
-21.2937,149.2925
-21.2937,149.2925
-20.7349,149.2287
-24.9314,152.4867
-21.2937,149.2925
-20.677,149.1565
-20.2837,149.0742
-20.6846,149.1482
-16.74,138.3367
-21.4832,149.9099
-21.2951,149.3006
-20.823,149.2951
-20.6817,148.7659
-21.2728,149.2628
-21.4865,150.2623
-20.6746,148.7567
-13.2615,143.5167
-21.2728,149.2628
-20.6711,148.7611
-20.6476,149.0565
-20.8251,149.2953
-20.6846,149.1482
-21.4872,150.2614
-20.6692,149.165
-12.9995,141.5794
-20.677,149.1565
-20.6711,148.7611
-20.2837,149.0742
-13.2615,143.5167
-20.6753,149.1516
-20.6904,149.1456
-20.4916,148.8078
-21.674,149.4513
-15.7171,141.4242
-20.6904,149.1456
-20.4916,148.8078
-17.0523,140.9483
-20.6904,149.1456
-20.6737,148.7637
-17.0987,139.6181
-20.6846,149.1482
-13.3413,141.65200000000002
-11.7569,142.0024
-20.6746,148.7567
-20.6904,149.1456
-21.2728,149.2628
-20.8242,149.2942
-21.674,149.4513
-17.0523,140.9483
-20.6753,149.1516
-20.6753,149.1516
-20.6695,149.1505
-11.7569,142.0024
-13.3736,141.6349
-20.677,149.1565
-17.0067,139.0917
-17.5783,139.7533
-20.6846,149.1482
-17.7083,140.215
-17.682000000000002,140.3458
-11.228,142.1179
-20.6692,149.165
-20.6753,149.1516
-15.7171,141.4242
-16.55,138.0
-20.6737,148.7637
-20.6817,148.7659
-16.55,138.0
-13.4834,141.5732
-17.0333,139.155
-11.228,142.1179
-17.0523,140.9483
-10.8667,142.0333
-17.0987,139.6181
-17.5067,139.6067
-13.0506,141.616
-16.6733,138.1583
-11.5326,142.0682
-10.8667,142.0333
-12.9995,141.5794
-15.2016,141.5913
-17.4609,140.8235
-13.2012,141.6545
-17.0797,139.1408
-15.2016,141.5913
-17.0067,139.0917
-13.0942,141.6123
-17.2838,139.2033
-15.9087,141.3923
-16.6733,138.1583
-17.0523,140.9483
-13.3413,141.65200000000002
-20.6695,149.1505
-15.1009,141.6346
-15.9087,141.3923
-11.6658,142.0247
-17.682000000000002,140.3458
-17.2838,139.2033
-17.7083,140.215
-17.5783,139.7533
-16.5522,141.2699
-11.5326,142.0682
-14.1053,141.5946
-11.6658,142.0247
-17.0797,139.1408
-17.5783,139.7533
-15.1009,141.6346
-17.3933,139.495
-13.2012,141.6545
-17.5067,139.6067
-13.0506,141.616
-16.5522,141.2699
-17.4609,140.8235
-17.4683,139.5467
-10.9833,142.1
-10.9833,142.1
-10.8667,142.0333
-17.0333,139.155
-17.645,139.9367
-11.6658,142.0247
-16.8617,138.825
-10.9833,142.1
-13.0942,141.6123
-17.1482,139.15
-17.5981,140.5949
-10.9833,142.1
-17.5783,139.7533
-16.8049,141.0902
-10.9833,142.1
-10.9833,142.1
-14.7735,141.5717
-17.3933,139.495
-17.4683,139.5467
-14.1644,141.5922
-17.1698,139.155
-10.9833,142.1
-14.1644,141.5922
-17.645,139.9367
-16.7833,138.5367
-14.7664,141.5708
-23.7167,151.2933
-13.4834,141.5732
-14.1053,141.5946
-13.9305,141.4699
